GameID,HomeTeam,HomeTeamID,AwayTeam,AwayTeamID,Date
22100536,OKC,1610612760,NYK,1610612752,20211231
22100537,UTA,1610612762,MIN,1610612750,20211231
22100538,LAL,1610612747,POR,1610612757,20211231
22100539,MIL,1610612749,NOP,1610612740,20220101
22100540,DET,1610612765,SAS,1610612759,20220101
22100541,WAS,1610612764,CHI,1610612741,20220101
22100542,BKN,1610612751,LAC,1610612746,20220101
22100543,HOU,1610612745,DEN,1610612743,20220101
22100544,UTA,1610612762,GSW,1610612744,20220101
22100545,TOR,1610612761,NYK,1610612752,20220102
22100546,BOS,1610612738,ORL,1610612753,20220102
22100547,CLE,1610612739,IND,1610612754,20220102
22100548,SAC,1610612758,MIA,1610612748,20220102
22100549,CHA,1610612766,PHX,1610612756,20220102
22100550,OKC,1610612760,DAL,1610612742,20220102
22100551,LAL,1610612747,MIN,1610612750,20220102
22100552,PHI,1610612755,HOU,1610612745,20220103
22100553,WAS,1610612764,CHA,1610612766,20220103
22100554,BKN,1610612751,MEM,1610612763,20220103
22100555,CHI,1610612741,ORL,1610612753,20220103
22100556,MIL,1610612749,DET,1610612765,20220103
22100557,NOP,1610612740,UTA,1610612762,20220103
22100558,DAL,1610612742,DEN,1610612743,20220103
22100559,GSW,1610612744,MIA,1610612748,20220103
22100560,POR,1610612757,ATL,1610612737,20220103
22100561,LAC,1610612746,MIN,1610612750,20220103
22100562,CLE,1610612739,MEM,1610612763,20220104
22100563,TOR,1610612761,SAS,1610612759,20220104
22100564,NYK,1610612752,IND,1610612754,20220104
22100565,NOP,1610612740,PHX,1610612756,20220104
22100566,LAL,1610612747,SAC,1610612758,20220104
22100567,CHA,1610612766,DET,1610612765,20220105
22100568,ORL,1610612753,PHI,1610612755,20220105
22100569,WAS,1610612764,HOU,1610612745,20220105
22100570,BOS,1610612738,SAS,1610612759,20220105
22100571,IND,1610612754,BKN,1610612751,20220105
22100572,DAL,1610612742,GSW,1610612744,20220105
22100573,MIL,1610612749,TOR,1610612761,20220105
22100574,MIN,1610612750,OKC,1610612760,20220105
22100575,DEN,1610612743,UTA,1610612762,20220105
22100576,POR,1610612757,MIA,1610612748,20220105
22100577,SAC,1610612758,ATL,1610612737,20220105
22100578,NYK,1610612752,BOS,1610612738,20220106
22100579,MEM,1610612763,DET,1610612765,20220106
22100580,NOP,1610612740,GSW,1610612744,20220106
22100581,PHX,1610612756,LAC,1610612746,20220106
22100582,PHI,1610612755,SAS,1610612759,20220107
22100583,BKN,1610612751,MIL,1610612749,20220107
22100584,TOR,1610612761,UTA,1610612762,20220107
22100585,CHI,1610612741,WAS,1610612764,20220107
22100586,HOU,1610612745,DAL,1610612742,20220107
22100587,OKC,1610612760,MIN,1610612750,20220107
22100588,DEN,1610612743,SAC,1610612758,20220107
22100589,LAL,1610612747,ATL,1610612737,20220107
22100590,POR,1610612757,CLE,1610612739,20220107
22100591,LAC,1610612746,MEM,1610612763,20220108
22100592,CHA,1610612766,MIL,1610612749,20220108
22100593,DET,1610612765,ORL,1610612753,20220108
22100594,IND,1610612754,UTA,1610612762,20220108
22100595,BOS,1610612738,NYK,1610612752,20220108
22100596,PHX,1610612756,MIA,1610612748,20220108
22100597,LAC,1610612746,ATL,1610612737,20220109
22100598,ORL,1610612753,WAS,1610612764,20220109
22100599,TOR,1610612761,NOP,1610612740,20220109
22100600,HOU,1610612745,MIN,1610612750,20220109
22100601,OKC,1610612760,DEN,1610612743,20220109
22100602,BKN,1610612751,SAS,1610612759,20220109
22100603,DAL,1610612742,CHI,1610612741,20220109
22100604,GSW,1610612744,CLE,1610612739,20220109
22100605,POR,1610612757,SAC,1610612758,20220109
22100606,LAL,1610612747,MEM,1610612763,20220109
22100607,CHA,1610612766,MIL,1610612749,20220110
22100608,DET,1610612765,UTA,1610612762,20220110
22100609,BOS,1610612738,IND,1610612754,20220110
22100610,NYK,1610612752,SAS,1610612759,20220110
22100611,SAC,1610612758,CLE,1610612739,20220110
22100612,WAS,1610612764,OKC,1610612760,20220111
22100613,TOR,1610612761,PHX,1610612756,20220111
22100614,MEM,1610612763,GSW,1610612744,20220111
22100615,NOP,1610612740,MIN,1610612750,20220111
22100616,LAC,1610612746,DEN,1610612743,20220111
22100617,DET,1610612765,PHX,1610612756,20220116
22100618,IND,1610612754,BOS,1610612738,20220112
22100619,PHI,1610612755,CHA,1610612766,20220112
22100620,WAS,1610612764,ORL,1610612753,20220112
22100621,ATL,1610612737,MIA,1610612748,20220112
22100622,NYK,1610612752,DAL,1610612742,20220112
22100623,SAS,1610612759,HOU,1610612745,20220112
22100624,UTA,1610612762,CLE,1610612739,20220112
22100625,CHI,1610612741,BKN,1610612751,20220112
22100626,SAC,1610612758,LAL,1610612747,20220112
22100627,MIL,1610612749,GSW,1610612744,20220113
22100628,MEM,1610612763,MIN,1610612750,20220113
22100629,NOP,1610612740,LAC,1610612746,20220113
22100630,BKN,1610612751,OKC,1610612760,20220113
22100631,DEN,1610612743,POR,1610612757,20220113
22100632,CHA,1610612766,ORL,1610612753,20220114
22100633,DET,1610612765,TOR,1610612761,20220114
22100634,IND,1610612754,PHX,1610612756,20220114
22100635,PHI,1610612755,BOS,1610612738,20220114
22100636,MIA,1610612748,ATL,1610612737,20220114
22100637,CHI,1610612741,GSW,1610612744,20220114
22100638,SAS,1610612759,CLE,1610612739,20220114
22100639,MEM,1610612763,DAL,1610612742,20220114
22100640,SAC,1610612758,HOU,1610612745,20220114
22100641,MIL,1610612749,TOR,1610612761,20220115
22100642,WAS,1610612764,POR,1610612757,20220115
22100643,ATL,1610612737,NYK,1610612752,20220115
22100644,BKN,1610612751,NOP,1610612740,20220115
22100645,MIA,1610612748,PHI,1610612755,20220115
22100646,OKC,1610612760,CLE,1610612739,20220115
22100647,BOS,1610612738,CHI,1610612741,20220115
22100648,SAS,1610612759,LAC,1610612746,20220115
22100649,DEN,1610612743,LAL,1610612747,20220115
22100650,DAL,1610612742,ORL,1610612753,20220115
22100651,SAC,1610612758,HOU,1610612745,20220116
22100652,MIN,1610612750,GSW,1610612744,20220116
22100653,DEN,1610612743,UTA,1610612762,20220116
22100654,BOS,1610612738,NOP,1610612740,20220117
22100655,NYK,1610612752,CHA,1610612766,20220117
22100656,WAS,1610612764,PHI,1610612755,20220117
22100657,CLE,1610612739,BKN,1610612751,20220117
22100658,MEM,1610612763,CHI,1610612741,20220117
22100659,LAC,1610612746,IND,1610612754,20220117
22100660,ATL,1610612737,MIL,1610612749,20220117
22100661,ORL,1610612753,POR,1610612757,20220117
22100662,MIA,1610612748,TOR,1610612761,20220117
22100663,DAL,1610612742,OKC,1610612760,20220117
22100664,SAS,1610612759,PHX,1610612756,20220117
22100665,LAL,1610612747,UTA,1610612762,20220117
22100666,NYK,1610612752,MIN,1610612750,20220118
22100667,GSW,1610612744,DET,1610612765,20220118
22100668,PHI,1610612755,ORL,1610612753,20220119
22100669,WAS,1610612764,BKN,1610612751,20220119
22100670,ATL,1610612737,MIN,1610612750,20220119
22100671,BOS,1610612738,CHA,1610612766,20220119
22100672,MIA,1610612748,POR,1610612757,20220119
22100673,CHI,1610612741,CLE,1610612739,20220119
22100674,MIL,1610612749,MEM,1610612763,20220119
22100675,DAL,1610612742,TOR,1610612761,20220119
22100676,SAS,1610612759,OKC,1610612760,20220119
22100677,UTA,1610612762,HOU,1610612745,20220119
22100678,DEN,1610612743,LAC,1610612746,20220119
22100679,SAC,1610612758,DET,1610612765,20220119
22100680,LAL,1610612747,IND,1610612754,20220119
22100681,NYK,1610612752,NOP,1610612740,20220120
22100682,DAL,1610612742,PHX,1610612756,20220120
22100683,GSW,1610612744,IND,1610612754,20220120
22100684,CHA,1610612766,OKC,1610612760,20220121
22100685,ORL,1610612753,LAL,1610612747,20220121
22100686,PHI,1610612755,LAC,1610612746,20220121
22100687,ATL,1610612737,MIA,1610612748,20220121
22100688,BOS,1610612738,POR,1610612757,20220121
22100689,WAS,1610612764,TOR,1610612761,20220121
22100690,MIL,1610612749,CHI,1610612741,20220121
22100691,SAS,1610612759,BKN,1610612751,20220121
22100692,DEN,1610612743,MEM,1610612763,20220121
22100693,UTA,1610612762,DET,1610612765,20220121
22100694,GSW,1610612744,HOU,1610612745,20220121
22100695,CLE,1610612739,OKC,1610612760,20220122
22100696,MIL,1610612749,SAC,1610612758,20220122
22100697,PHX,1610612756,IND,1610612754,20220122
22100698,NYK,1610612752,LAC,1610612746,20220123
22100699,WAS,1610612764,BOS,1610612738,20220123
22100700,MIA,1610612748,LAL,1610612747,20220123
22100701,ORL,1610612753,CHI,1610612741,20220123
22100702,TOR,1610612761,POR,1610612757,20220123
22100703,CHA,1610612766,ATL,1610612737,20220123
22100704,SAS,1610612759,PHI,1610612755,20220123
22100705,DAL,1610612742,MEM,1610612763,20220123
22100706,MIN,1610612750,BKN,1610612751,20220123
22100707,DEN,1610612743,DET,1610612765,20220123
22100708,GSW,1610612744,UTA,1610612762,20220123
22100709,CLE,1610612739,NYK,1610612752,20220124
22100710,ATL,1610612737,CHI,1610612741,20220303
22100711,HOU,1610612745,PHI,1610612755,20220110
22100712,NOP,1610612740,IND,1610612754,20220124
22100713,PHX,1610612756,UTA,1610612762,20220124
22100714,DET,1610612765,DEN,1610612743,20220125
22100715,TOR,1610612761,CHA,1610612766,20220125
22100716,WAS,1610612764,LAC,1610612746,20220125
22100717,BOS,1610612738,SAC,1610612758,20220125
22100718,BKN,1610612751,LAL,1610612747,20220125
22100719,HOU,1610612745,SAS,1610612759,20220125
22100720,GSW,1610612744,DAL,1610612742,20220125
22100721,POR,1610612757,MIN,1610612750,20220125
22100722,CLE,1610612739,MIL,1610612749,20220126
22100723,IND,1610612754,CHA,1610612766,20220126
22100724,ORL,1610612753,LAC,1610612746,20220126
22100725,ATL,1610612737,SAC,1610612758,20220126
22100726,BKN,1610612751,TOR,1610612761,20220228
22100727,MIA,1610612748,NYK,1610612752,20220126
22100728,SAS,1610612759,MEM,1610612763,20220126
22100729,NOP,1610612740,DEN,1610612743,20220128
22100730,OKC,1610612760,CHI,1610612741,20220124
22100731,UTA,1610612762,PHX,1610612756,20220126
22100732,POR,1610612757,DAL,1610612742,20220126
22100733,PHI,1610612755,LAL,1610612747,20220127
22100734,GSW,1610612744,MIN,1610612750,20220127
22100735,CHA,1610612766,LAL,1610612747,20220128
22100736,ORL,1610612753,DET,1610612765,20220128
22100737,ATL,1610612737,BOS,1610612738,20220128
22100738,MIA,1610612748,LAC,1610612746,20220128
22100739,HOU,1610612745,POR,1610612757,20220128
22100740,MEM,1610612763,UTA,1610612762,20220128
22100741,OKC,1610612760,IND,1610612754,20220128
22100742,SAS,1610612759,CHI,1610612741,20220128
22100743,PHX,1610612756,MIN,1610612750,20220128
22100744,MIL,1610612749,NYK,1610612752,20220128
22100745,NOP,1610612740,BOS,1610612738,20220129
22100746,DAL,1610612742,IND,1610612754,20220129
22100747,PHI,1610612755,SAC,1610612758,20220129
22100748,MIA,1610612748,TOR,1610612761,20220129
22100749,MEM,1610612763,WAS,1610612764,20220129
22100750,GSW,1610612744,BKN,1610612751,20220129
22100751,ATL,1610612737,LAL,1610612747,20220130
22100752,CHA,1610612766,LAC,1610612746,20220130
22100753,CHI,1610612741,POR,1610612757,20220130
22100754,DET,1610612765,CLE,1610612739,20220130
22100755,ORL,1610612753,DAL,1610612742,20220130
22100756,MIL,1610612749,DEN,1610612743,20220130
22100757,MIN,1610612750,UTA,1610612762,20220130
22100758,PHX,1610612756,SAS,1610612759,20220130
22100759,CLE,1610612739,NOP,1610612740,20220131
22100760,IND,1610612754,LAC,1610612746,20220131
22100761,PHI,1610612755,MEM,1610612763,20220131
22100762,BOS,1610612738,MIA,1610612748,20220131
22100763,NYK,1610612752,SAC,1610612758,20220131
22100764,HOU,1610612745,GSW,1610612744,20220131
22100765,OKC,1610612760,POR,1610612757,20220131
22100766,DET,1610612765,NOP,1610612740,20220201
22100767,ATL,1610612737,TOR,1610612761,20220131
22100768,MIL,1610612749,WAS,1610612764,20220201
22100769,CHI,1610612741,ORL,1610612753,20220201
22100770,MIN,1610612750,DEN,1610612743,20220201
22100771,SAS,1610612759,GSW,1610612744,20220201
22100772,PHX,1610612756,BKN,1610612751,20220201
22100773,IND,1610612754,ORL,1610612753,20220202
22100774,PHI,1610612755,WAS,1610612764,20220202
22100775,BOS,1610612738,CHA,1610612766,20220202
22100776,NYK,1610612752,MEM,1610612763,20220202
22100777,HOU,1610612745,CLE,1610612739,20220202
22100778,DAL,1610612742,OKC,1610612760,20220202
22100779,UTA,1610612762,DEN,1610612743,20220202
22100780,SAC,1610612758,BKN,1610612751,20220202
22100781,LAL,1610612747,POR,1610612757,20220202
22100782,DET,1610612765,MIN,1610612750,20220203
22100783,ATL,1610612737,PHX,1610612756,20220203
22100784,TOR,1610612761,MIA,1610612748,20220201
22100785,GSW,1610612744,SAC,1610612758,20220203
22100786,LAC,1610612746,LAL,1610612747,20220203
22100787,CHA,1610612766,CLE,1610612739,20220204
22100788,DET,1610612765,BOS,1610612738,20220204
22100789,IND,1610612754,CHI,1610612741,20220204
22100790,TOR,1610612761,ATL,1610612737,20220204
22100791,DAL,1610612742,PHI,1610612755,20220204
22100792,SAS,1610612759,HOU,1610612745,20220204
22100793,UTA,1610612762,BKN,1610612751,20220204
22100794,DEN,1610612743,NOP,1610612740,20220204
22100795,POR,1610612757,OKC,1610612760,20220204
22100796,ORL,1610612753,MEM,1610612763,20220205
22100797,CHA,1610612766,MIA,1610612748,20220205
22100798,WAS,1610612764,PHX,1610612756,20220205
22100799,LAL,1610612747,NYK,1610612752,20220205
22100800,POR,1610612757,MIL,1610612749,20220205
22100801,SAC,1610612758,OKC,1610612760,20220205
22100802,CHI,1610612741,PHI,1610612755,20220206
22100803,MIN,1610612750,DET,1610612765,20220206
22100804,DEN,1610612743,BKN,1610612751,20220206
22100805,CLE,1610612739,IND,1610612754,20220206
22100806,ORL,1610612753,BOS,1610612738,20220206
22100807,DAL,1610612742,ATL,1610612737,20220206
22100808,HOU,1610612745,NOP,1610612740,20220206
22100809,LAC,1610612746,MIL,1610612749,20220206
22100810,CHA,1610612766,TOR,1610612761,20220207
22100811,WAS,1610612764,MIA,1610612748,20220207
22100812,CHI,1610612741,PHX,1610612756,20220207
22100813,OKC,1610612760,GSW,1610612744,20220207
22100814,UTA,1610612762,NYK,1610612752,20220207
22100815,PHI,1610612755,PHX,1610612756,20220208
22100816,ATL,1610612737,IND,1610612754,20220208
22100817,BKN,1610612751,BOS,1610612738,20220208
22100818,MEM,1610612763,LAC,1610612746,20220208
22100819,NOP,1610612740,HOU,1610612745,20220208
22100820,DAL,1610612742,DET,1610612765,20220208
22100821,DEN,1610612743,NYK,1610612752,20220208
22100822,LAL,1610612747,MIL,1610612749,20220208
22100823,POR,1610612757,ORL,1610612753,20220208
22100824,SAC,1610612758,MIN,1610612750,20220208
22100825,CLE,1610612739,SAS,1610612759,20220209
22100826,CHA,1610612766,CHI,1610612741,20220209
22100827,OKC,1610612760,TOR,1610612761,20220209
22100828,UTA,1610612762,GSW,1610612744,20220209
22100829,POR,1610612757,LAL,1610612747,20220209
22100830,SAC,1610612758,MIN,1610612750,20220209
22100831,DET,1610612765,MEM,1610612763,20220210
22100832,WAS,1610612764,BKN,1610612751,20220210
22100833,NOP,1610612740,MIA,1610612748,20220210
22100834,HOU,1610612745,TOR,1610612761,20220210
22100835,DAL,1610612742,LAC,1610612746,20220210
22100836,PHX,1610612756,MIL,1610612749,20220210
22100837,GSW,1610612744,NYK,1610612752,20220210
22100838,DET,1610612765,CHA,1610612766,20220211
22100839,IND,1610612754,CLE,1610612739,20220211
22100840,PHI,1610612755,OKC,1610612760,20220211
22100841,ATL,1610612737,SAS,1610612759,20220211
22100842,BOS,1610612738,DEN,1610612743,20220211
22100843,CHI,1610612741,MIN,1610612750,20220211
22100844,UTA,1610612762,ORL,1610612753,20220211
22100845,POR,1610612757,NYK,1610612752,20220212
22100846,CHA,1610612766,MEM,1610612763,20220212
22100847,WAS,1610612764,SAC,1610612758,20220212
22100848,NOP,1610612740,SAS,1610612759,20220212
22100849,PHI,1610612755,CLE,1610612739,20220212
22100850,TOR,1610612761,DEN,1610612743,20220212
22100851,MIA,1610612748,BKN,1610612751,20220212
22100852,CHI,1610612741,OKC,1610612760,20220212
22100853,DAL,1610612742,LAC,1610612746,20220212
22100854,GSW,1610612744,LAL,1610612747,20220212
22100855,PHX,1610612756,ORL,1610612753,20220212
22100856,BOS,1610612738,ATL,1610612737,20220213
22100857,IND,1610612754,MIN,1610612750,20220213
22100858,WAS,1610612764,DET,1610612765,20220214
22100859,BKN,1610612751,SAC,1610612758,20220214
22100860,NYK,1610612752,OKC,1610612760,20220214
22100861,CHI,1610612741,SAS,1610612759,20220214
22100862,MIL,1610612749,POR,1610612757,20220214
22100863,NOP,1610612740,TOR,1610612761,20220214
22100864,DEN,1610612743,ORL,1610612753,20220214
22100865,UTA,1610612762,HOU,1610612745,20220214
22100866,LAC,1610612746,GSW,1610612744,20220214
22100867,ATL,1610612737,CLE,1610612739,20220215
22100868,MIA,1610612748,DAL,1610612742,20220215
22100869,PHI,1610612755,BOS,1610612738,20220215
22100870,MIL,1610612749,IND,1610612754,20220215
22100871,MIN,1610612750,CHA,1610612766,20220215
22100872,NOP,1610612740,MEM,1610612763,20220215
22100873,PHX,1610612756,LAC,1610612746,20220215
22100874,ORL,1610612753,ATL,1610612737,20220216
22100875,BOS,1610612738,DET,1610612765,20220216
22100876,IND,1610612754,WAS,1610612764,20220216
22100877,NYK,1610612752,BKN,1610612751,20220216
22100878,CHI,1610612741,SAC,1610612758,20220216
22100879,MEM,1610612763,POR,1610612757,20220216
22100880,MIN,1610612750,TOR,1610612761,20220216
22100881,OKC,1610612760,SAS,1610612759,20220216
22100882,PHX,1610612756,HOU,1610612745,20220216
22100883,GSW,1610612744,DEN,1610612743,20220216
22100884,LAL,1610612747,UTA,1610612762,20220216
22100885,CHA,1610612766,MIA,1610612748,20220217
22100886,NOP,1610612740,DAL,1610612742,20220217
22100887,MIL,1610612749,PHI,1610612755,20220217
22100888,LAC,1610612746,HOU,1610612745,20220217
22100889,DET,1610612765,CLE,1610612739,20220224
22100890,BKN,1610612751,BOS,1610612738,20220224
22100891,CHI,1610612741,ATL,1610612737,20220224
22100892,MIN,1610612750,MEM,1610612763,20220224
22100893,OKC,1610612760,PHX,1610612756,20220224
22100894,POR,1610612757,GSW,1610612744,20220224
22100895,SAC,1610612758,DEN,1610612743,20220224
22100896,CHA,1610612766,TOR,1610612761,20220225
22100897,IND,1610612754,OKC,1610612760,20220225
22100898,ORL,1610612753,HOU,1610612745,20220225
22100899,WAS,1610612764,SAS,1610612759,20220225
22100900,NYK,1610612752,MIA,1610612748,20220225
22100901,MIN,1610612750,PHI,1610612755,20220225
22100902,PHX,1610612756,NOP,1610612740,20220225
22100903,UTA,1610612762,DAL,1610612742,20220225
22100904,LAL,1610612747,LAC,1610612746,20220225
22100905,DET,1610612765,BOS,1610612738,20220226
22100906,ATL,1610612737,TOR,1610612761,20220226
22100907,CLE,1610612739,WAS,1610612764,20220226
22100908,MIA,1610612748,SAS,1610612759,20220226
22100909,CHI,1610612741,MEM,1610612763,20220226
22100910,MIL,1610612749,BKN,1610612751,20220226
22100911,DEN,1610612743,SAC,1610612758,20220226
22100912,NYK,1610612752,PHI,1610612755,20220227
22100913,PHX,1610612756,UTA,1610612762,20220227
22100914,IND,1610612754,BOS,1610612738,20220227
22100915,CHA,1610612766,DET,1610612765,20220227
22100916,HOU,1610612745,LAC,1610612746,20220227
22100917,GSW,1610612744,DAL,1610612742,20220227
22100918,POR,1610612757,DEN,1610612743,20220227
22100919,LAL,1610612747,NOP,1610612740,20220227
22100920,CLE,1610612739,MIN,1610612750,20220228
22100921,ORL,1610612753,IND,1610612754,20220228
22100922,MIA,1610612748,CHI,1610612741,20220228
22100923,MEM,1610612763,SAS,1610612759,20220228
22100924,MIL,1610612749,CHA,1610612766,20220228
22100925,OKC,1610612760,SAC,1610612758,20220228
22100926,WAS,1610612764,DET,1610612765,20220301
22100927,BOS,1610612738,ATL,1610612737,20220301
22100928,TOR,1610612761,BKN,1610612751,20220301
22100929,HOU,1610612745,LAC,1610612746,20220301
22100930,MIN,1610612750,GSW,1610612744,20220301
22100931,LAL,1610612747,DAL,1610612742,20220301
22100932,CLE,1610612739,CHA,1610612766,20220302
22100933,ORL,1610612753,IND,1610612754,20220302
22100934,PHI,1610612755,NYK,1610612752,20220302
22100935,HOU,1610612745,UTA,1610612762,20220302
22100936,MIL,1610612749,MIA,1610612748,20220302
22100937,NOP,1610612740,SAC,1610612758,20220302
22100938,DEN,1610612743,OKC,1610612760,20220302
22100939,PHX,1610612756,POR,1610612757,20220302
22100940,BOS,1610612738,MEM,1610612763,20220303
22100941,BKN,1610612751,MIA,1610612748,20220303
22100942,TOR,1610612761,DET,1610612765,20220303
22100943,DAL,1610612742,GSW,1610612744,20220303
22100944,SAS,1610612759,SAC,1610612758,20220303
22100945,LAC,1610612746,LAL,1610612747,20220303
22100946,DET,1610612765,IND,1610612754,20220304
22100947,PHI,1610612755,CLE,1610612739,20220304
22100948,WAS,1610612764,ATL,1610612737,20220304
22100949,CHI,1610612741,MIL,1610612749,20220304
22100950,NOP,1610612740,UTA,1610612762,20220304
22100951,OKC,1610612760,MIN,1610612750,20220304
22100952,DEN,1610612743,HOU,1610612745,20220304
22100953,PHX,1610612756,NYK,1610612752,20220304
22100954,DAL,1610612742,SAC,1610612758,20220305
22100955,CHA,1610612766,SAS,1610612759,20220305
22100956,MIA,1610612748,PHI,1610612755,20220305
22100957,MEM,1610612763,ORL,1610612753,20220305
22100958,MIN,1610612750,POR,1610612757,20220305
22100959,LAL,1610612747,GSW,1610612744,20220305
22100960,BOS,1610612738,BKN,1610612751,20220306
22100961,MIL,1610612749,PHX,1610612756,20220306
22100962,CLE,1610612739,TOR,1610612761,20220306
22100963,WAS,1610612764,IND,1610612754,20220306
22100964,HOU,1610612745,MEM,1610612763,20220306
22100965,OKC,1610612760,UTA,1610612762,20220306
22100966,LAC,1610612746,NYK,1610612752,20220306
22100967,DEN,1610612743,NOP,1610612740,20220306
22100968,DET,1610612765,ATL,1610612737,20220307
22100969,PHI,1610612755,CHI,1610612741,20220307
22100970,MIA,1610612748,HOU,1610612745,20220307
22100971,MIN,1610612750,POR,1610612757,20220307
22100972,DAL,1610612742,UTA,1610612762,20220307
22100973,SAS,1610612759,LAL,1610612747,20220307
22100974,SAC,1610612758,NYK,1610612752,20220307
22100975,CHA,1610612766,BKN,1610612751,20220308
22100976,IND,1610612754,CLE,1610612739,20220308
22100977,ORL,1610612753,PHX,1610612756,20220308
22100978,MEM,1610612763,NOP,1610612740,20220308
22100979,OKC,1610612760,MIL,1610612749,20220308
22100980,GSW,1610612744,LAC,1610612746,20220308
22100981,CHA,1610612766,BOS,1610612738,20220309
22100982,DET,1610612765,CHI,1610612741,20220309
22100983,MIA,1610612748,PHX,1610612756,20220309
22100984,MIL,1610612749,ATL,1610612737,20220309
22100985,HOU,1610612745,LAL,1610612747,20220309
22100986,MIN,1610612750,OKC,1610612760,20220309
22100987,NOP,1610612740,ORL,1610612753,20220309
22100988,DAL,1610612742,NYK,1610612752,20220309
22100989,SAS,1610612759,TOR,1610612761,20220309
22100990,UTA,1610612762,POR,1610612757,20220309
22100991,SAC,1610612758,DEN,1610612743,20220309
22100992,LAC,1610612746,WAS,1610612764,20220309
22100993,PHI,1610612755,BKN,1610612751,20220310
22100994,DEN,1610612743,GSW,1610612744,20220310
22100995,ORL,1610612753,MIN,1610612750,20220311
22100996,ATL,1610612737,LAC,1610612746,20220311
22100997,BOS,1610612738,DET,1610612765,20220311
22100998,MIA,1610612748,CLE,1610612739,20220311
22100999,HOU,1610612745,DAL,1610612742,20220311
22101000,MEM,1610612763,NYK,1610612752,20220311
22101001,NOP,1610612740,CHA,1610612766,20220311
22101002,SAS,1610612759,UTA,1610612762,20220311
22101003,PHX,1610612756,TOR,1610612761,20220311
22101004,LAL,1610612747,WAS,1610612764,20220311
22101005,MIA,1610612748,MIN,1610612750,20220312
22101006,CHI,1610612741,CLE,1610612739,20220312
22101007,SAS,1610612759,IND,1610612754,20220312
22101008,GSW,1610612744,MIL,1610612749,20220312
22101009,DEN,1610612743,TOR,1610612761,20220312
22101010,UTA,1610612762,SAC,1610612758,20220312
22101011,POR,1610612757,WAS,1610612764,20220312
22101012,BKN,1610612751,NYK,1610612752,20220313
22101013,DET,1610612765,LAC,1610612746,20220313
22101014,BOS,1610612738,DAL,1610612742,20220313
22101015,ORL,1610612753,PHI,1610612755,20220313
22101016,ATL,1610612737,IND,1610612754,20220313
22101017,NOP,1610612740,HOU,1610612745,20220313
22101018,OKC,1610612760,MEM,1610612763,20220313
22101019,PHX,1610612756,LAL,1610612747,20220313
22101020,CLE,1610612739,LAC,1610612746,20220314
22101021,ATL,1610612737,POR,1610612757,20220314
22101022,PHI,1610612755,DEN,1610612743,20220314
22101023,OKC,1610612760,CHA,1610612766,20220314
22101024,SAS,1610612759,MIN,1610612750,20220314
22101025,GSW,1610612744,WAS,1610612764,20220314
22101026,SAC,1610612758,CHI,1610612741,20220314
22101027,UTA,1610612762,MIL,1610612749,20220314
22101028,LAL,1610612747,TOR,1610612761,20220314
22101029,IND,1610612754,MEM,1610612763,20220315
22101030,ORL,1610612753,BKN,1610612751,20220315
22101031,MIA,1610612748,DET,1610612765,20220315
22101032,NOP,1610612740,PHX,1610612756,20220315
22101033,CHA,1610612766,ATL,1610612737,20220316
22101034,CLE,1610612739,PHI,1610612755,20220316
22101035,WAS,1610612764,DEN,1610612743,20220316
22101036,BKN,1610612751,DAL,1610612742,20220316
22101037,NYK,1610612752,POR,1610612757,20220316
22101038,HOU,1610612745,PHX,1610612756,20220316
22101039,MIN,1610612750,LAL,1610612747,20220316
22101040,SAS,1610612759,OKC,1610612760,20220316
22101041,UTA,1610612762,CHI,1610612741,20220316
22101042,GSW,1610612744,BOS,1610612738,20220316
22101043,SAC,1610612758,MIL,1610612749,20220316
22101044,LAC,1610612746,TOR,1610612761,20220316
22101045,ORL,1610612753,DET,1610612765,20220317
22101046,PHI,1610612755,DAL,1610612742,20220318
22101047,ATL,1610612737,MEM,1610612763,20220318
22101048,BKN,1610612751,POR,1610612757,20220318
22101049,CLE,1610612739,DEN,1610612743,20220318
22101050,NYK,1610612752,WAS,1610612764,20220318
22101051,TOR,1610612761,LAL,1610612747,20220318
22101052,MIA,1610612748,OKC,1610612760,20220318
22101053,HOU,1610612745,IND,1610612754,20220318
22101054,SAS,1610612759,NOP,1610612740,20220318
22101055,UTA,1610612762,LAC,1610612746,20220318
22101056,PHX,1610612756,CHI,1610612741,20220318
22101057,SAC,1610612758,BOS,1610612738,20220318
22101058,MIN,1610612750,MIL,1610612749,20220319
22101059,CHA,1610612766,DAL,1610612742,20220319
22101060,CLE,1610612739,DET,1610612765,20220319
22101061,WAS,1610612764,LAL,1610612747,20220319
22101062,IND,1610612754,POR,1610612757,20220320
22101063,HOU,1610612745,MEM,1610612763,20220320
22101064,ATL,1610612737,NOP,1610612740,20220320
22101065,ORL,1610612753,OKC,1610612760,20220320
22101066,SAC,1610612758,PHX,1610612756,20220320
22101067,NYK,1610612752,UTA,1610612762,20220320
22101068,DEN,1610612743,BOS,1610612738,20220320
22101069,PHI,1610612755,TOR,1610612761,20220320
22101070,GSW,1610612744,SAS,1610612759,20220320
22101071,CHA,1610612766,NOP,1610612740,20220321
22101072,CLE,1610612739,LAL,1610612747,20220321
22101073,DET,1610612765,POR,1610612757,20220321
22101074,PHI,1610612755,MIA,1610612748,20220321
22101075,BKN,1610612751,UTA,1610612762,20220321
22101076,CHI,1610612741,TOR,1610612761,20220321
